16.938,71.621,1.9974,-3.1071,17.083,80.939,2.1539,-3.1239,39.205,148.74,1.9069,0.14691,39.205,148.74,1.9069,-0.82921,43.619,38.006,1.9643,-0.36308,51.125,8.2281,1.8512,1.2191,51.717,14.795,1.9367,1.2175,53.819,94.339,2.2637,-4.6041,64.726,125.96,1.9077,-1.4105,71.148,127.01,2.2455,-1.4568,99.492,60.456,2.1162,-1.6458,99.331,155.18,1.8698,-0.78977,104.69,33.729,2.0912,1.0167,104.5,120.75,1.7647,0.65261,107.99,144.6,1.919,-0.067205,114.13,109.68,1.7981,1.5519,122.55,47.446,2.1392,-2.4308,128.71,17.891,2.1707,0.065551,131.97,86.55,1.9425,-2.0559,132.89,157.9,1.9772,-0.49774,135.55,103.83,2.0559,-4.4224,138.99,82.19,1.835,-2.9769,139.14,108.04,1.9574,-4.6804,143.37,35.566,2.3911,-2.0865,143.37,35.566,2.3911,-2.6526,144.87,60.655,1.8874,-2.872,144.6,85.762,1.9393,-3.0485,147.91,144.61,2.0475,0.64183,167.23,150.08,1.9485,1.5511,167.23,150.08,1.9485,0.27946,167.23,150.08,1.9485,-0.96325,168.17,57.585,2.2603,0.14252,171.61,115.27,2.2681,0.33736,173.9,120.85,1.9259,0.46056,175.89,8.867,1.9008,1.4818,177.78,149.83,2.054,-4.4685,186.23,119.69,1.9041,-0.37818,191.32,17.009,2.0402,0.62524,214.84,90.383,1.7635,1.3807,233.83,22.554,1.7219,1.4859,25.418,130.02,2.4674,1.0549,40.42,58.316,2.9127,-1.2171,40.42,58.316,2.9127,-2.6301,51.184,114.77,2.3659,0.58058,79.321,34.739,2.653,-3.753,116.05,31.264,2.7987,1.4767,127.9,10.369,2.431,-0.29963,129.78,67.298,2.5166,-0.90707,129.78,67.298,2.5166,-2.0694,132.97,2.9229,2.5431,0.088536,1
4.3086,36.103,1.9921,-1.3981,4.3086,36.103,1.9921,-3.7669,11.944,8.5286,1.9523,1.3846,11.944,8.5286,1.9523,-3.3714,20.965,121.29,1.8555,1.4325,20.965,121.29,1.8555,-3.2755,22.34,19.587,1.9882,-3.2422,38.538,87.464,1.9466,1.4964,44.445,11.967,1.9134,-3.091,47.32,62.068,2.0428,-3.6849,57.251,143.34,1.9131,1.5431,61.408,86.799,2.3734,-3.8423,83.174,129.42,1.9971,-3.9882,95.132,127.97,1.8197,1.1633,95.132,127.97,1.8197,-3.73,103.03,83.883,2.0819,0.09645,102.65,97.899,1.9813,-1.9611,108.11,119.2,2.1406,-4.6723,112.14,114.8,2.0664,-4.7111,117.35,57.236,1.7659,-1.8913,131.21,105.63,2.0771,1.0724,142.82,22.24,1.9463,0.54501,142.82,22.24,1.9463,-3.0641,147.91,69.078,2.0075,-1.9093,147.91,69.078,2.0075,-4.4279,152.59,12.881,1.8666,0.69558,151.98,73.652,1.7747,-4.4081,155.44,23.535,1.8274,-0.55,160.22,79.077,1.9763,-1.844,161.92,59.23,2.0486,-1.3624,168.16,67.595,1.9274,1.4541,177.97,135.38,2.1658,-3.9429,179.87,71.42,1.8885,-1.7747,180.64,151.79,1.8697,1.2414,184.01,123.75,1.9635,1.3967,190.9,153,1.8108,-1.2283,190.9,153,1.8108,-3.299,190.9,153,1.8108,-4.2898,192.62,135.14,2.1695,0.34178,194.07,49.34,1.9242,-2.0391,199.24,99.343,1.8498,1.0646,202.46,49.085,1.9586,-0.95634,202.46,49.085,1.9586,-2.3684,213.92,93.217,1.8078,0.032196,220.84,6.051,1.8983,-2.16,222.83,41.825,1.9554,-1.81,225.79,28.084,1.9046,1.2168,228.72,33.352,2.1352,1.1895,228.72,33.352,2.1352,-2.1342,5.3953,69.418,2.3314,-2.166,1
16.517,71.049,2.0187,-2.824,20.485,12.607,2.0056,-3.2159,28.127,10.3,1.8029,-4.2303,36.34,52.388,1.8265,0.67476,37.457,70.815,1.8905,-1.9592,37.457,70.815,1.8905,-4.6611,39.003,42.809,1.8433,0.99709,44.466,73.969,2.2145,-1.8637,46.862,51.268,1.9649,1.2502,52.481,48.687,1.8175,0.35247,57.726,21.059,2.0158,-1.8916,63.48,52.381,2.1932,-3.6508,69.05,49.504,2.1989,-0.74261,69.376,130.22,1.7849,-4.2105,71.593,7.8156,1.8187,1.3055,71.593,7.8156,1.8187,-1.4225,71.678,91.549,2.092,-1.3159,76.152,91.815,1.8573,-1.2174,77.112,51.574,2.1902,1.4325,77.112,51.574,2.1902,-2.6775,78.27,71.232,2.1176,-2.5936,81.582,56.663,2.2679,1.5428,82.782,122.79,2.124,1.3836,86.078,117.13,1.9843,1.4741,86.078,117.13,1.9843,-1.5657,89.401,19.417,1.8341,0.96505,91.293,53.622,2.1345,0.23594,91.293,53.622,2.1345,-1.2216,90.8,111.54,1.9973,-2.874,106.89,115.9,1.8722,1.423,106.89,115.9,1.8722,-1.466,108.69,26.305,1.677,1.3911,112.04,54.369,2.1357,-2.4602,113.66,89.936,1.947,-2.0223,122.36,50.434,1.9509,-3.8102,124.76,152.27,1.9279,-1.8572,128.16,91.176,1.8222,-1.5029,148.22,29.874,1.937,-1.6686,151.53,51.869,2.0908,-0.3831,156.16,110.08,1.9382,-0.54769,158.32,29.378,2.1524,-1.5404,176.13,92.769,1.6012,-1.7091,176.13,92.769,1.6012,-4.5964,207.44,80.587,1.9808,-0.30042,212.14,74.968,2.0179,0.032455,27.32,24.985,2.4372,-1.5787,28.001,69.846,2.6429,-1.3759,28.001,69.846,2.6429,-3.951,33.505,46.845,2.2501,0.34747,47.728,42.432,2.3307,0.41218,1
20.984,18.357,2.0313,-3.187,20.882,102.75,1.8956,-3.0503,20.964,154.82,2.0512,-3.1982,38.942,9.7708,2.1184,-1.3957,39.578,70.018,2.092,-1.6963,39.578,70.018,2.092,-2.9691,41.138,14.926,1.912,-1.2459,44.862,20.021,1.8855,-1.2631,45.455,71.13,2.2107,-0.31242,55.002,90.546,2.5766,1.1619,55.002,90.546,2.5766,-1.1184,62.077,154.89,2.1567,-4.687,68.781,18.915,2.0844,-1.6203,81.715,28.722,1.8198,-1.079,83.555,18.242,2.2019,-1.5493,87.623,8.0365,2.0226,1.3905,87.917,40.019,2.0184,-1.2567,87.917,40.019,2.0184,-4.6895,89.376,13.334,1.9376,-2.0743,94.344,28.387,1.8485,-2.066,94.067,56.284,1.8193,-1.902,103.03,136.57,1.8705,-4.6282,102.67,155.15,1.9185,-4.666,107.83,26.127,1.77,-2.3917,118.7,54.656,2.0082,1.525,122.27,150.69,2.0115,1.3813,122.27,150.69,2.0115,-1.3181,126.64,53.987,1.9371,-4.628,127.8,37.185,2.1072,-1.511,127.8,37.185,2.1072,-4.7085,129.36,151.01,1.9817,-1.8232,129.36,151.01,1.9817,-4.5648,129.84,114.45,2.0637,-0.22427,139.92,118.48,2.0302,-1.1635,150.56,10.591,1.9929,-4.1403,161.12,120.55,2.0121,-4.2642,165.64,39.856,2.1697,-1.3247,175.79,48.772,1.9224,-1.242,178.57,33.038,1.9888,-1.6647,180.87,13.558,1.7724,1.1094,189.17,120.58,2.1449,1.5691,189.17,120.58,2.1449,-1.4965,189.17,120.58,2.1449,-2.5071,190.55,73.236,2.2545,-1.3803,190.33,114.44,2.2719,-1.4578,196.49,46.792,1.9788,1.0625,200.62,5.7421,2.032,0.97283,206.48,86.283,2.0587,-4.6328,209.22,107.01,2.0447,-1.9552,216.58,6.8651,2.0531,-0.83457,1
29.825,6.2051,1.7914,-2.9927,30.317,53.166,2.2576,-3.1475,30.063,60.851,2.088,-3.2159,30.25,140.74,1.9147,-2.9107,44.326,10.453,2.2954,0.75964,44.326,10.453,2.2954,-1.5215,45.797,16.609,1.8961,-1.326,61.723,38.713,1.7882,-0.196,67.391,67.222,1.9565,-1.1399,82.587,101.24,2.3327,-4.6932,86.305,40.475,2.249,-4.649,97.38,85.132,1.9014,1.2482,97.793,141.36,2.065,-1.5609,103.28,53.247,2.2473,-1.7724,106.53,39.289,1.9556,-4.708,111.47,51.854,2.2477,-1.9809,111.35,84.312,1.9161,-4.43,116.04,38.601,2.073,-4.6844,119.99,87.259,1.9353,-4.2684,121.65,15.709,2.149,0.076579,125.94,35.057,2.0993,-1.3913,127.96,15.365,1.8941,-3.9082,134.27,105.12,1.9453,0.20415,146.24,72.704,1.9052,-1.6074,151.1,49.342,2.1616,-1.5363,151.25,95.207,2.2968,-4.4256,164.79,61.325,2.0802,-1.6724,183.7,54.806,1.9972,-1.6478,192.59,32.198,2.0265,-0.35665,201.12,57.134,1.8035,-0.90099,201.74,42.739,1.975,-3.918,221.05,58.318,2.0497,0.0073598,37.775,66.611,2.43,-2.8066,53.778,101.3,2.8391,-4.6451,66.318,101.41,2.8662,1.5204,79.853,142.44,2.7616,-1.4959,87.264,33.605,2.6702,-2.4505,89.513,151.81,2.4725,-0.98123,92.48,95.84,2.4146,1.4543,116.52,142.53,2.72,-1.5685,128.73,5.9886,2.2559,-4.1062,129.25,28.681,2.3705,-1.5251,128.89,66.776,2.601,-1.6329,134.99,14.45,2.7357,0.33107,134.99,14.45,2.7357,-3.9106,138.4,40.975,2.6798,1.4635,140.43,47.698,2.7703,1.4421,140.43,47.698,2.7703,-1.6583,151.15,124.79,2.6723,0.77503,167.01,83.433,2.2271,-0.034589,1
27.19,5.9479,2.3145,-3.2101,26.995,34.512,1.9441,-2.9558,27.099,42.038,2.0034,-3.0994,26.917,103.44,2.1978,-3.1535,27.572,26.907,2.0229,-3.0399,41.168,24.222,1.8598,-3.1588,43.956,12.647,2.1295,-2.8274,45.343,111.29,2.0465,-4.1329,45.695,3.9929,2.4382,-2.8698,48.287,103.53,1.8254,-2.0074,49.165,10.647,2.1332,-2.833,67.362,14.539,1.6963,-1.3044,68.774,152.47,1.9751,1.462,75.086,69.022,2.0557,1.5131,79.358,4.9048,2.1672,1.1617,79.358,4.9048,2.1672,-1.4955,79.358,4.9048,2.1672,-3.7494,78.871,22.512,2.0331,-1.6103,80.313,34.163,1.8459,-1.0396,81.951,28.027,2.0455,1.3197,81.951,28.027,2.0455,-1.0076,89.291,41.292,1.9404,-0.46714,91.566,87.967,2.1272,-2.1062,96.532,129.05,1.9085,-4.5703,103.79,36.146,2.1448,-0.018285,104.93,119.91,1.8528,-1.7949,138.01,112.85,2.1346,-1.7933,138.01,112.85,2.1346,-4.4771,138.28,137.11,2.0606,-4.1919,141.79,91.127,1.9895,0.78815,157.15,63.763,2.1206,-0.70394,157.15,63.763,2.1206,-1.6673,173.39,51.963,2.0376,-1.8781,175.86,8.2214,1.9056,-2.5083,182.91,139.2,1.8458,1.4171,185.24,118.72,2.108,-0.47582,187.89,86.779,2.2205,1.3794,194.54,111.07,1.7776,-4.6342,203.3,147.56,1.8213,-4.6043,204.44,100.25,2.0399,-1.6153,212.18,132.1,2.0817,-0.023351,212.53,123.15,1.9813,-0.011143,27.245,147.48,2.5145,-3.2162,37.162,93.739,2.4847,-3.4417,45.154,98.104,2.6195,-2.0141,51.814,47.508,2.5786,-3.1711,53.449,117.64,2.4002,-4.6117,55.541,124.2,2.5834,1.3798,56.593,142.73,2.6112,-1.704,56.593,142.73,2.6112,-4.5134,1
29.211,116.44,2.086,-3.1857,29.015,129.58,1.9012,-3.2179,37.697,34.886,2.204,-1.7244,44.286,57.488,2.3112,-2.3658,50.213,103.18,1.7966,1.0524,54.306,30.177,2.135,-1.9527,56.289,147.02,2.0118,1.4888,58.427,83.306,1.9253,0.53108,57.839,94.659,2.1565,-1.1048,62.012,87.116,1.8123,0.21485,62.899,146.93,2.0418,1.3794,68.367,84.355,2.0224,-4.4724,71.163,39.337,2.031,1.5346,71.691,130.79,1.8742,-4.573,86.412,135.77,1.8336,1.4941,88.886,57.435,1.9876,-3.9449,94.329,124.58,2.1162,-4.3311,94.332,65.576,1.9857,-0.57653,94.685,74.436,2.047,0.1346,97.523,92.479,2.5743,-4.6759,105.28,104.85,1.8393,-1.7637,109.37,56.173,1.8643,-0.74041,114.02,92.792,2.066,-1.8547,116.17,27.668,1.8419,-2.1267,123.52,134.24,2.2358,-4.669,132.58,28.084,2.357,-1.1672,139.06,146.87,2.0701,-1.6106,142.27,61.902,1.9634,-2.8261,144.13,141.15,1.8441,-4.4375,154.05,142.08,2.0575,-4.659,154.93,8.6591,1.8221,-4.0938,161.24,73.779,2.3487,-0.13326,166.49,151.84,1.9624,-1.501,166.49,151.84,1.9624,-4.6542,176.41,56.392,1.8635,1.4585,176.41,56.392,1.8635,-2.6094,178.49,152.63,2.0068,-4.5814,179.78,131.02,2.1842,-4.5552,181.97,147.51,2.083,-1.7175,186.36,153.33,2.0968,-4.4222,186.94,63.93,2.1948,-1.4377,192.04,99.76,2.2413,-3.6499,198.37,4.5183,1.971,-4.1431,199.1,41.389,2.254,-1.1539,201.3,48.586,2.0386,-0.96656,204.2,154.5,2.1036,-4.6099,30.271,143.91,2.9443,-3.1406,37.958,89.048,2.2664,-1.2511,52.872,122.2,2.3531,1.5553,64.259,53.887,2.632,-0.95865,1
26.096,32.16,2.1611,-3.0899,25.677,46.242,1.7146,-3.131,25.831,55.235,1.885,-3.1675,25.886,66.062,1.9427,-3.1011,26.247,100.27,2.0966,-3.119,26.12,126.27,2.055,-3.1665,36.322,76.968,1.9898,0.12526,49.596,85.2,2.094,-1.8135,54.835,78.765,2.1514,-2.3566,62.519,38.424,2.1763,-1.3859,61.786,128.89,1.8242,1.5662,69.931,97.737,2.1348,-0.88621,69.931,97.737,2.1348,-4.6996,77.299,135.46,1.6731,-4.4185,84.758,42.824,1.966,-4.2822,85.742,105.92,2.1673,-4.3356,88.132,150.3,1.8463,1.4921,98.523,6.3276,2.0665,-2.5882,119.67,46.937,2.2039,-4.6759,127.48,82.733,2.1186,-4.3515,128.87,154.72,2.0056,-4.7016,137.89,59.949,1.9147,-0.2346,141.9,21.331,1.908,1.4799,146.09,47.282,1.984,-4.0096,148.8,36.625,1.9021,-1.6172,166.14,72.088,2.2552,-1.7493,169.38,97.852,2.0792,0.76975,175.76,4.9552,2.2151,-2.2615,186.53,18.147,1.8919,-4.6392,188.03,122.14,2.0847,1.1654,188.03,122.14,2.0847,-1.2585,193.78,64.338,2.1066,-1.6311,197.69,37.718,1.9784,-1.5999,202.7,32.824,2.2521,-4.7069,208.15,152.03,1.9109,-4.4341,212.57,11.476,1.9249,-2.3272,212.57,11.476,1.9249,-3.2018,211.89,147.88,2.0869,-4.299,221.23,43.846,2.0644,0.012031,220.54,93.038,2.3637,-0.16207,220.81,149.47,2.032,0.017973,41.388,86.968,2.4779,1.4665,41.388,86.968,2.4779,-1.7233,43.436,8.7473,2.4478,-1.5942,49.213,15.497,2.7701,-4.6639,62.826,64.246,2.3566,-3.2698,64.253,14.256,2.6588,-0.62875,65.044,153.13,2.6191,1.4381,67.153,103.73,2.5374,1.4851,74.611,113.87,2.4524,-1.3485,1
9.6377,41.085,1.8143,-4.5779,16.632,36.322,1.8835,-1.4608,23.172,65.27,2.0414,1.191,23.411,37.902,1.9363,-1.0481,48.701,71.867,2.0866,1.5525,54.453,81.209,1.9073,0.067954,54.745,22.022,2.2225,0.071951,54.745,22.022,2.2225,-2.7243,72.32,80.923,2.0489,1.413,86.495,50.308,1.78,1.5187,88.887,55.222,2.0727,1.5065,97.75,34.451,1.7886,0.58778,102.97,37.803,2.0356,-3.0145,130.34,32.739,2.2051,-1.3264,129.67,134.97,1.8441,1.4203,136.11,67.499,2.1309,-1.5147,140.98,38.643,1.7925,-1.5076,158.83,122.65,1.9004,-1.6474,173.86,43.988,2.0106,-4.542,173.89,122.16,2.1651,0.13231,173.89,122.16,2.1651,-1.5188,184.78,43.388,1.8403,-4.4167,181.92,117.83,2.1113,1.4676,186.75,23.777,2.1203,1.4616,207.44,104.04,2.2383,-1.4413,208.06,146.82,1.9419,-1.5342,212.7,103.79,1.8686,-1.3278,217.42,127.01,2.1326,1.3054,216.96,147.1,1.8694,1.5147,216.96,147.1,1.8694,-1.502,221.37,43.529,1.97,1.4371,222.88,115.81,1.7507,1.3356,223.55,121.98,2.1235,1.5517,222.85,126.93,1.997,1.5555,227.27,6.4009,2.0395,0.12594,227.27,6.4009,2.0395,-2.7184,231.54,115.1,2.2471,1.3817,232.95,61.637,2.2753,-1.6202,16.688,81.612,2.2269,-1.7952,23.961,18.017,2.7285,-1.1806,23.961,18.017,2.7285,-4.7104,30.209,154.63,2.6534,-1.614,40.811,63.368,2.8788,1.2318,58.346,102.64,2.5485,-0.029001,58.346,102.64,2.5485,-4.0442,61.946,68.133,2.448,-0.15544,67.513,32.628,2.3216,-1.953,69.506,67.452,2.6557,-0.038857,86.823,5.8916,2.4989,1.5215,96.075,16.419,2.9883,-1.5848,1
15.138,140.93,1.8502,-1.0217,21.211,29.066,1.8145,0.040023,24.513,93.8,1.7779,-1.1165,28.487,23.485,1.9114,-3.297,34.322,124.73,1.8898,-0.23399,34.322,124.73,1.8898,-2.5096,46.165,123.61,2.0171,-3.2487,54.333,24.899,2.1641,-0.20571,54.333,24.899,2.1641,-1.191,71.635,154.78,1.8198,-2.7022,76.863,30.313,1.8409,-3.276,78.715,95.299,2.1792,-1.6509,82.293,16.559,1.8352,-2.915,85.493,142.89,1.887,-3.4648,88.596,102.01,1.905,-1.246,91.27,54.431,1.975,-4.1569,94.39,49.369,1.8744,-4.1946,93.503,59.474,1.8922,-2.3081,102.91,42.084,2.0359,-2.1502,102.91,42.084,2.0359,-4.5513,104.05,92.938,2.002,-1.6286,109.46,137.03,2.0415,-3.2077,112.29,62.242,1.8714,-0.10628,112.85,44.679,2.1072,-3.7679,115.97,51.16,1.9014,-0.059879,115.97,51.16,1.9014,-4.0901,115.85,81.643,1.7701,-1.6735,117.45,63.923,1.8371,-0.12572,117.45,63.923,1.8371,-2.329,123.39,25.965,1.9384,1.0434,123.39,25.965,1.9384,-1.8092,127.95,141.51,2.0011,-0.23599,129.25,85.959,2.1032,-1.5155,128.93,155.81,1.9107,-1.1283,143.58,112.85,2.1741,1.1894,143.58,112.85,2.1741,-1.007,149.13,14.084,2.0495,-0.39969,149.13,14.084,2.0495,-2.3202,149.01,151.03,2.206,-1.9966,152.97,156.02,2.0627,-2.0031,156.24,84.692,1.8354,-1.1526,158.71,77.128,1.9978,-1.4699,172.38,126.75,1.9108,-3.1219,189.44,151.64,2.2208,-2.9472,193.24,5.7573,1.9584,-1.3777,195.76,153.28,2.4457,-3.9833,203.93,126.01,2.1536,-0.8456,203.93,126.01,2.1536,-2.889,204.52,141.58,1.9547,-1.3573,204.52,141.58,1.9547,-3.7558,1
